,label time,predicted time,
2437,8.433333,28.324982,19.891649
2438,19,68.31183,49.31183
2439,13.933333,34.182922,20.249589
2440,4.366667,6.7599325,2.3932655
2441,32.266666,44.96916,12.702494
2442,39.716667,69.134735,29.418068
2443,11.866667,23.152403,11.285736
2444,15.9,37.442825,21.542825
2445,9.016666,33.43654,24.419874
2446,13.383333,43.437576,30.054243
2447,24.583334,43.179375,18.596041
2448,13.083333,37.84908,24.765747
2449,5,4.632829,0.367171
2450,43.866665,80.5287,36.662035
2451,5.3166666,8.300525,2.9838584
2452,5.45,23.795786,18.345786
2453,11.833333,43.53971,31.706377
2454,4.7,4.4958463,0.2041537
2455,4.7,3.3327253,1.3672747
2456,4.5666666,7.9568877,3.3902211
2457,4.8333335,12.348333,7.5149995
2458,32.8,80.21565,47.41565
2459,29.883333,99.39319,69.509857
2460,5.25,4.7300444,0.5199556
2461,12.366667,40.870487,28.50382
2462,22.666666,37.18976,14.523094
2463,14,32.24186,18.24186
2464,4.2166667,19.519802,15.3031353
2465,15.2,19.432098,4.232098
2466,11.216666,9.907863,1.308803
2467,23.033333,57.6269,34.593567
2468,11.416667,15.808065,4.391398
2469,15.266666,39.17855,23.911884
2470,41.533333,27.543842,13.989491
2471,11.45,27.18296,15.73296
2472,16.716667,25.114788,8.398121
2473,13.783334,29.424572,15.641238
2474,15.566667,42.425873,26.859206
2475,8.016666,28.434723,20.418057
2476,12.8,40.765778,27.965778
2477,5.733333,9.997076,4.263743
2478,5.5,4.1908445,1.3091555
2479,8.8,43.376503,34.576503
2480,15.083333,62.365383,47.28205
2481,9.016666,13.11973,4.103064
2482,40.85,71.8298,30.9798
2483,7.9,17.902344,10.002344
2484,31.066668,66.74565,35.678982
2485,61.316666,120.88013,59.563464
2486,33.366665,34.726555,1.35989
2487,44.95,52.717796,7.767796
2488,17.266666,23.787666,6.521
2489,16.333334,31.713161,15.379827
2490,32.816666,54.390026,21.57336
2491,7.75,10.887786,3.137786
2492,22.383333,32.26399,9.880657
2493,8.1,13.657135,5.557135
2494,10.35,19.18493,8.83493
2495,15.566667,48.233555,32.666888
2496,16.35,42.299305,25.949305
2497,20.5,15.8266735,4.6733265
2498,11.466666,29.851616,18.38495
2499,11,27.118729,16.118729
2500,6,5.8463583,0.1536417
2501,7.5833335,4.219488,3.3638455
2502,20.1,69.67759,49.57759
2503,23.1,21.883877,1.216123
2504,101.8,186.81512,85.01512
2505,6.9666667,2,4.9666667
2506,18.15,45.278732,27.128732
2507,20.683332,48.868492,28.18516
2508,13.8,37.605724,23.805724
2509,26.783333,29.147213,2.36388
2510,37.466667,61.57877,24.112103
2511,21.983334,51.472725,29.489391
2512,5.9666667,44.586662,38.6199953
2513,28.133333,19.904228,8.229105
2514,15.2,22.168266,6.968266
2515,11.65,32.807926,21.157926
2516,11.033334,34.06372,23.030386
2517,22.133333,31.48156,9.348227
2518,4.983333,12.886822,7.903489
2519,7.366667,33.60602,26.239353
2520,49.633335,62.091232,12.457897
2521,35.183334,45.830486,10.647152
2522,11.866667,20.753275,8.886608
2523,11,7.580517,3.419483
2524,16.216667,35.705246,19.488579
2525,40.383335,74.45046,34.067125
2526,5.016667,5.9467096,0.9300426
2527,4.5833335,2,2.5833335
2528,30.733334,42.50763,11.774296
2529,9.916667,21.826275,11.909608
2530,17.1,9.366269,7.733731
2531,12.216666,45.01322,32.796554
2532,7.233333,7.7582874,0.5249544
2533,39.233334,63.526688,24.293354
2534,37.883335,11.861523,26.021812
2535,14.866667,12.493672,2.372995
2536,63.333332,76.972206,13.638874
2537,8.85,6.761479,2.088521
2538,7.6666665,25.62939,17.9627235
2539,5.9333334,3.162066,2.7712674
2540,50.383335,116.705154,66.321819
2541,11.166667,2,9.166667
2542,16.383333,73.133446,56.750113
2543,45.55,65.63454,20.08454
2544,12.816667,22.119402,9.302735
2545,3.5166667,2,1.5166667
2546,8.966666,19.55006,10.583394
2547,15.366667,35.709442,20.342775
2548,23.666666,112.12633,88.459664
2549,5.883333,33.77967,27.896337
2550,35.25,72.926926,37.676926
2551,30,44.468338,14.468338
2552,37.033333,4.4135485,32.6197845
2553,8.166667,15.918316,7.751649
2554,13,17.070435,4.070435
2555,17.333334,30.727497,13.394163
2556,5.7,74.25671,68.55671
2557,8.4,13.126704,4.726704
2558,5.15,2,3.15
2559,3.6,3.7990246,0.1990246
2560,8.666667,38.76688,30.100213
2561,23.416666,48.71505,25.298384
2562,11,5.669558,5.330442
2563,16.083334,25.974272,9.890938
2564,5.4166665,4.777492,0.6391745
2565,7.65,16.19235,8.54235
2566,16.85,44.129105,27.279105
2567,6.3166666,20.320232,14.0035654
2568,9.8,10.739029,0.939029
2569,30.2,42.373566,12.173566
2570,25.7,71.13894,45.43894
2571,8.05,36.070747,28.020747
2572,6.1833334,17.793705,11.6103716
2573,18.016666,30.097836,12.08117
2574,53,84.77644,31.77644
2575,18.933332,24.813211,5.879879
2576,26.983334,31.501877,4.518543
2577,20.983334,28.843172,7.859838
2578,13.7,48.03608,34.33608
2579,17.65,21.132603,3.482603
2580,5.9333334,4.253939,1.6793944
2581,6.983333,9.948818,2.965485
2582,7.1833334,13.406906,6.2235726
2583,11.666667,50.955994,39.289327
2584,9.033334,23.36079,14.327456
2585,36.266666,27.910433,8.356233
2586,18.366667,31.579689,13.213022
2587,14.466666,42.255947,27.789281
2588,15.416667,40.546562,25.129895
2589,12.466666,14.435687,1.969021
2590,2.9333334,6.59871,3.6653766
2591,4.016667,6.354549,2.337882
2592,14.016666,24.018814,10.002148
2593,10.283334,8.424487,1.858847
2594,13.116667,67.79338,54.676713
2595,5.5833335,8.19559,2.6122565
2596,3.1166666,6.402583,3.2859164
2597,111.03333,254.31897,143.28564
2598,19.883333,108.842804,88.959471
2599,21.7,21.236115,0.463885
2600,9.833333,12.772346,2.939013
2601,17.433332,25.351126,7.917794
2602,6.4,3.7442589,2.6557411
2603,11.55,15.301123,3.751123
2604,26.183332,17.416348,8.766984
2605,41.466667,62.958557,21.49189
2606,10.433333,27.628113,17.19478
2607,11.683333,26.274906,14.591573
2608,26.483334,19.851683,6.631651
2609,21.916666,41.99016,20.073494
2610,8.65,3.3610053,5.2889947
2611,8.883333,4.1680274,4.7153056
2612,33.416668,19.129602,14.287066
2613,31.75,107.31981,75.56981
2614,19.633333,33.039505,13.406172
2615,11.983334,33.579803,21.596469
2616,10.2,21.708414,11.508414
2617,15.233334,27.806034,12.5727
2618,6.883333,2,4.883333
2619,12.95,30.300262,17.350262
2620,22.2,27.982964,5.782964
2621,7.2,14.797375,7.597375
2622,6.016667,2,4.016667
2623,44.233334,46.97647,2.743136
2624,16.233334,24.459255,8.225921
2625,5.483333,31.158726,25.675393
2626,21.6,40.60591,19.00591
2627,6.9,5.7215285,1.1784715
2628,6.95,17.692286,10.742286
2629,35,51.601463,16.601463
2630,4.6,12.986305,8.386305
2631,9.666667,24.603374,14.936707
2632,7.65,31.907673,24.257673
2633,2.6166666,7.2975693,4.6809027
2634,13.183333,50.917183,37.73385
2635,8,4.7678814,3.2321186
2636,11.566667,32.21913,20.652463
2637,16.983334,22.219284,5.23595
2638,13.616667,36.16255,22.545883
2639,16.233334,5.8420453,10.3912887
2640,7.7166667,3.5548573,4.1618094
2641,23,35.584183,12.584183
2642,13.816667,55.24602,41.429353
2643,5.4,16.78782,11.38782
2644,64.6,108.74761,44.14761
2645,13,22.684074,9.684074
2646,26,54.191277,28.191277
2647,14.5,35.705856,21.205856
2648,42.133335,72.64242,30.509085
2649,9.533334,14.220419,4.687085
2650,8.216666,23.762133,15.545467
2651,6,2,4
2652,5.5,7.387602,1.887602
2653,25.25,82.618805,57.368805
2654,9.866667,28.92123,19.054563
2655,12.166667,8.978485,3.188182
2656,24.133333,2,22.133333
2657,15.283334,32.91246,17.629126
2658,5.616667,16.492523,10.875856
2659,13.8,10.354891,3.445109
2660,6.7,7.07104,0.37104
2661,8.983334,18.224304,9.24097
2662,27.783333,58.251526,30.468193
2663,19.183332,23.05977,3.876438
2664,8.166667,50.80846,42.641793
2665,32.783333,30.523907,2.259426
2666,13.916667,44.419914,30.503247
2667,5.383333,7.338251,1.954918
2668,11.25,19.915302,8.665302
2669,15.933333,15.37381,0.559523
2670,5.766667,2,3.766667
2671,4.7166667,19.196198,14.4795313
2672,13.916667,25.101372,11.184705
2673,21.233334,14.323487,6.909847
2674,20.883333,18.144493,2.73884
2675,9.383333,13.319468,3.936135
2676,72.95,116.66528,43.71528
2677,11.55,28.351421,16.801421
2678,18.166666,45.73059,27.563924
2679,21.266666,11.267942,9.998724
2680,17.266666,50.352013,33.085347
2681,14.066667,36.81738,22.750713
2682,56.416668,105.19858,48.781912
2683,13.816667,11.260968,2.555699
2684,4.9333334,2,2.9333334
2685,36.7,48.084156,11.384156
2686,11.35,2.4427032,8.9072968
2687,3.2333333,3.1333678,0.0999655
2688,19.666666,19.253996,0.41267
2689,9.7,8.397564,1.302436
2690,3.7333333,2,1.7333333
2691,20.866667,24.214005,3.347338
2692,44.516666,46.409607,1.892941
2693,23.966667,61.94904,37.982373
2694,20.166666,51.877,31.710334
2695,9.833333,6.603877,3.229456
2696,19.683332,50.511765,30.828433
2697,31.916666,95.65252,63.735854
2698,31.983334,73.17557,41.192236
2699,9.983334,4.1035423,5.8797917
2700,29.516666,52.37641,22.859744
2701,5.866667,11.75593,5.889263
2702,39.6,26.14329,13.45671
2703,17,32.98678,15.98678
2704,14.383333,26.49152,12.108187
2705,16.6,30.535421,13.935421
2706,19.433332,31.070581,11.637249
2707,12.55,14.870182,2.320182
2708,10.25,15.6631365,5.4131365
2709,6.4666667,30.895123,24.4284563
2710,6.766667,30.411007,23.64434
2711,3.9333334,12.280615,8.3472816
2712,10.183333,13.807236,3.623903
2713,8.2,16.697422,8.497422
2714,28.85,92.479385,63.629385
2715,5.0333333,21.14165,16.1083167
2716,21.1,67.31664,46.21664
2717,9.166667,18.253586,9.086919
2718,21.316668,90.69301,69.376342
2719,15.533334,65.043976,49.510642
2720,14.816667,29.944391,15.127724
2721,3.5,5.8310885,2.3310885
2722,6.016667,5.702669,0.313998
2723,25.2,32.63659,7.43659
2724,29.783333,63.242115,33.458782
2725,13.683333,21.53401,7.850677
2726,23.55,79.750725,56.200725
2727,8,19.03906,11.03906
2728,10.533334,22.346672,11.813338
2729,29.183332,44.266144,15.082812
2730,4.5666666,7.391343,2.8246764
2731,55,110.712204,55.712204
2732,6.9,8.408201,1.508201
2733,17.983334,29.767052,11.783718
2734,6.633333,4.852363,1.78097
2735,67.13333,109.99661,42.86328
2736,38.383335,57.037537,18.654202
2737,7.483333,12.655941,5.172608
2738,19.583334,46.227722,26.644388
2739,3.7333333,3.0180414,0.7152919
2740,115.76667,177.73996,61.97329
2741,10.633333,22.44856,11.815227
2742,29.483334,78.73683,49.253496
2743,22.633333,60.502674,37.869341
2744,32.633335,43.415207,10.781872
2745,16.983334,21.210585,4.227251
2746,15.95,28.547592,12.597592
2747,97.05,81.61394,15.43606
2748,6.9,3.8296306,3.0703694
2749,38.15,62.788513,24.638513
2750,8.433333,6.7226825,1.7106505
2751,16.466667,38.23405,21.767383
2752,22.7,23.308743,0.608743
2753,34.033333,68.3419,34.308567
2754,13.4,39.56281,26.16281
2755,22.066668,45.563377,23.496709
2756,23.683332,42.05491,18.371578
2757,13.033334,19.150955,6.117621
2758,9.75,11.48879,1.73879
2759,52.633335,78.793594,26.160259
2760,9.15,17.572088,8.422088
2761,33.383335,82.73052,49.347185
2762,5,2,3
2763,13.15,4.9841332,8.1658668
2764,4.1666665,13.40475,9.2380835
2765,10.066667,45.75631,35.689643
2766,9.55,8.646179,0.903821
2767,15.55,39.503193,23.953193
2768,14.5,16.509474,2.009474
2769,28.216667,14.23241,13.984257
2770,24.933332,65.50375,40.570418
2771,18.116667,25.820814,7.704147
2772,13.483334,9.556348,3.926986
2773,4.85,9.644849,4.794849
2774,4.866667,5.9641356,1.0974686
2775,9.9,2,7.9
2776,77.51667,163.4523,85.93563
2777,2.1166666,3.7206998,1.6040332
2778,16.016666,18.141321,2.124655
2779,5.5333333,24.874138,19.3408047
2780,58.75,80.45507,21.70507
2781,25.766666,61.589115,35.822449
2782,19.45,49.44855,29.99855
2783,10.266666,3.1944637,7.0722023
2784,18.95,19.787273,0.837273
2785,13,12.542439,0.457561
2786,25.583334,30.949291,5.365957
2787,21.4,39.313107,17.913107
2788,17.383333,10.476408,6.906925
2789,7.516667,13.016686,5.500019
2790,30.566668,25.92785,4.638818
2791,10.233334,24.412329,14.178995
2792,22.216667,30.965553,8.748886
2793,11.55,27.346083,15.796083
2794,20.316668,48.84799,28.531322
2795,10.95,15.650429,4.700429
2796,7.5666666,5.298761,2.2679056
2797,13.866667,21.128624,7.261957
2798,5.016667,5.4141245,0.3974575
2799,8,11.782984,3.782984
2800,15.766666,33.039944,17.273278
2801,25.416666,32.160378,6.743712
2802,30.816668,56.330215,25.513547
2803,8.85,3.1130247,5.7369753
2804,4.0666666,5.689435,1.6227684
2805,11.7,25.947454,14.247454
2806,10.066667,22.251003,12.184336
2807,15.95,31.931046,15.981046
2808,18.233334,38.872185,20.638851
2809,10,25.32829,15.32829
2810,5.5833335,14.836024,9.2526905
2811,8.316667,4.755562,3.561105
2812,12.3,4.9029446,7.3970554
2813,5.4666667,2.1954696,3.2711971
2814,32.083332,84.32281,52.239478
2815,20.783333,15.187344,5.595989
2816,11.216666,10.250599,0.966067
2817,21.4,14.221558,7.178442
2818,3.4,7.4822836,4.0822836
2819,11.283334,18.902428,7.619094
2820,11.916667,13.346947,1.43028
2821,2.35,16.373857,14.023857
2822,63.6,59.956184,3.643816
2823,53.016666,168.03401,115.017344
2824,15.4,14.796462,0.603538
2825,10.483334,9.616764,0.86657
2826,5.4166665,7.0381227,1.6214562
2827,11.216666,13.157207,1.940541
2828,5.733333,9.271488,3.538155
2829,5.15,2,3.15
2830,3.35,16.638166,13.288166
2831,7,19.103079,12.103079
2832,9.916667,15.005869,5.089202
2833,21.516666,52.036144,30.519478
2834,10.833333,20.889927,10.056594
2835,18.166666,16.026499,2.140167
2836,6.5833335,142.6438,136.0604665
2837,25.6,43.795807,18.195807
2838,30.016666,15.073111,14.943555
2839,19.9,23.197624,3.297624
2840,58.566666,61.328156,2.76149
2841,37.016666,43.373775,6.357109
2842,26.266666,81.9198,55.653134
2843,16.916666,9.118022,7.798644
2844,4.75,19.97746,15.22746
2845,5.016667,6.4562883,1.4396213
2846,8.683333,2,6.683333
2847,8.2,6.546853,1.653147
2848,6,16.056902,10.056902
2849,16.05,21.212336,5.162336
2850,32.466667,62.29464,29.827973
2851,6.4166665,20.441195,14.0245285
2852,42.2,39.87227,2.32773
2853,11.15,13.391991,2.241991
2854,8.183333,2,6.183333
2855,15.75,45.348064,29.598064
2856,17.416666,25.176992,7.760326
2857,31.033333,23.325653,7.70768
2858,4.4166665,8.839537,4.4228705
2859,44.366665,42.274033,2.092632
2860,5.016667,5.2149825,0.1983155
2861,36.333332,87.74321,51.409878
2862,16.833334,16.836603,0.003269
2863,13.183333,33.111534,19.928201
2864,3.1333334,4.5557375,1.4224041
2865,10.85,12.692339,1.842339
2866,49.866665,36.481945,13.38472
2867,17.383333,28.736473,11.35314
2868,25.666666,57.638424,31.971758
2869,10.45,13.925364,3.475364
2870,17.7,75.886826,58.186826
2871,25.816668,30.039314,4.222646
2872,9.95,34.047295,24.097295
2873,31.2,79.18866,47.98866
2874,10.616667,19.05197,8.435303
2875,13.566667,23.264725,9.698058
2876,12.166667,22.476252,10.309585
2877,7.383333,9.147781,1.764448
2878,37.95,89.293625,51.343625
2879,17.866667,38.91386,21.047193
2880,41.116665,97.16918,56.052515
2881,36.916668,38.4014,1.484732
2882,8.116667,27.295856,19.179189
2883,6.233333,2,4.233333
2884,11.566667,22.007412,10.440745
2885,3.9333334,18.091621,14.1582876
2886,22.416666,76.32774,53.911074
2887,24.366667,81.72554,57.358873
2888,15.783334,27.61853,11.835196
2889,3.4833333,2.6175954,0.8657379
2890,36.466667,74.83737,38.370703
2891,43.616665,65.50514,21.888475
2892,29.9,37.427135,7.527135
2893,6.2,29.904222,23.704222
2894,38.383335,51.48923,13.105895
2895,26.9,67.5229,40.6229
2896,91.71667,175.95187,84.2352
2897,12.133333,21.363577,9.230244
2898,3.6,5.7373714,2.1373714
2899,26.983334,93.658356,66.675022
2900,19.433332,57.567974,38.134642
2901,8.4,2,6.4
2902,37.166668,75.64425,38.477582
2903,28.783333,62.845398,34.062065
2904,11.266666,12.733273,1.466607
2905,5.65,7.1403446,1.4903446
2906,15.983334,29.551464,13.56813
2907,34.283333,54.51516,20.231827
2908,7.1666665,23.295645,16.1289785
2909,3.5833333,17.650892,14.0675587
2910,54.516666,43.742027,10.774639
2911,19.633333,34.82859,15.195257
2912,16.383333,32.55946,16.176127
2913,4.3166666,5.0354586,0.718792
2914,19.116667,65.51741,46.400743
2915,12.816667,40.150803,27.334136
2916,24.016666,45.10711,21.090444
2917,13.75,41.810448,28.060448
2918,8.433333,30.251493,21.81816
2919,7.016667,10.314411,3.297744
2920,9.8,11.000623,1.200623
2921,5.8166666,3.3933501,2.4233165
2922,22.133333,163.6289,141.495567
2923,5.0333333,8.750239,3.7169057
2924,16.25,59.81376,43.56376
2925,37.466667,40.65116,3.184493
2926,6.8166666,23.89627,17.0796034
2927,31.366667,75.439766,44.073099
2928,11.666667,16.270664,4.603997
2929,10.716666,20.86071,10.144044
2930,13.766666,25.332294,11.565628
2931,40.45,43.181004,2.731004
2932,33.8,46.633434,12.833434
2933,19.4,24.292835,4.892835
2934,8.133333,9.8577,1.724367
2935,10.416667,7.8870144,2.5296526
2936,48,80.97458,32.97458
2937,2.9833333,9.245787,6.2624537
2938,26.616667,59.42351,32.806843
2939,11.683333,7.0942397,4.5890933
2940,9.316667,11.599246,2.282579
2941,14.6,12.68041,1.91959
2942,21.15,56.28293,35.13293
2943,14.033334,57.72043,43.687096
2944,9.966666,7.743113,2.223553
2945,16.266666,24.983425,8.716759
2946,5.4166665,8.456021,3.0393545
2947,71.316666,98.85492,27.538254
2948,16.45,64.5386,48.0886
2949,31.5,39.61886,8.11886
2950,8.983334,21.60821,12.624876
2951,40,36.076206,3.923794
2952,5.3166666,6.510155,1.1934884
2953,18.75,20.272083,1.522083
2954,17.016666,19.45354,2.436874
2955,5.3166666,4.316043,1.0006236
2956,18.683332,59.04444,40.361108
2957,18.183332,39.547367,21.364035
2958,3.6333334,13.653121,10.0197876
2959,3.1333334,4.6828337,1.5495003
2960,21.65,50.21515,28.56515
2961,39.766666,29.779398,9.987268
2962,7.4,8.831673,1.431673
2963,12,25.017035,13.017035
2964,92.566666,121.510056,28.94339
2965,41.166668,86.487885,45.321217
2966,7.9666667,9.990874,2.0242073
2967,5.383333,3.3467474,2.0365856
2968,4.016667,7.899382,3.882715
2969,21.7,44.159058,22.459058
2970,23.6,60.355225,36.755225
2971,18.816668,25.490475,6.673807
2972,50.366665,90.68347,40.316805
2973,51.383335,53.222,1.838665
2974,49.933334,74.732605,24.799271
2975,52.95,54.600006,1.650006
2976,5.15,17.458097,12.308097
2977,21.533333,32.80592,11.272587
2978,32.133335,33.453842,1.320507
2979,13.15,24.38788,11.23788
2980,2.6,13.21785,10.61785
2981,11.2,18.746958,7.546958
2982,17.25,20.282383,3.032383
2983,31.133333,26.863716,4.269617
2984,25.933332,50.60585,24.672518
2985,23.15,62.088997,38.938997
2986,5.75,18.146519,12.396519
2987,17.55,44.327232,26.777232
2988,24.033333,67.88649,43.853157
2989,11.183333,2.9382937,8.2450393
2990,8.033334,34.099163,26.065829
2991,12.4,10.539396,1.860604
2992,9.983334,4.7416167,5.2417173
2993,10.4,24.46769,14.06769
2994,29.866667,53.790756,23.924089
2995,14.9,20.011564,5.111564
2996,4.2,4.5908136,0.3908136
2997,10,27.548897,17.548897
2998,9.816667,19.07535,9.258683
2999,6.2,4.230314,1.969686
3000,62.3,53.712193,8.587807
3001,3.3333333,9.962052,6.6287187
3002,7.6833334,16.392813,8.7094796
3003,22.966667,48.87947,25.912803
3004,12.133333,22.736565,10.603232
3005,14.666667,55.04071,40.374043
3006,31.916666,29.79012,2.126546
3007,21.45,56.582893,35.132893
3008,8.416667,21.620396,13.203729
3009,22.116667,39.528484,17.411817
3010,63.2,86.062195,22.862195
3011,11.95,22.190739,10.240739
3012,15.35,35.634205,20.284205
3013,11.566667,21.855785,10.289118
3014,13.383333,14.892197,1.508864
3015,11.45,17.365658,5.915658
3016,4.2,2,2.2
3017,16.883333,17.00888,0.125547
3018,44.366665,65.59253,21.225865
3019,6.866667,7.414813,0.548146
3020,15.566667,18.345304,2.778637
3021,9.8,20.721903,10.921903
3022,11.183333,27.562817,16.379484
3023,8.566667,14.007513,5.440846
3024,23.233334,44.665573,21.432239
3025,54.733334,104.72751,49.994176
3026,35.383335,63.53859,28.155255
3027,14.216666,11.621018,2.595648
3028,4.9333334,4.5457983,0.3875351
3029,33.266666,66.674255,33.407589
3030,46.05,144.20872,98.15872
3031,51.833332,102.72276,50.889428
3032,14.466666,16.59034,2.123674
3033,6.55,12.712176,6.162176
3034,33.966667,51.173813,17.207146
3035,29.733334,64.463615,34.730281
3036,52.583332,90.69228,38.108948
3037,12.466666,19.66561,7.198944
3038,33.216667,45.198963,11.982296
3039,22.016666,56.8795,34.862834
3040,15.166667,18.73304,3.566373
3041,13.783334,16.567123,2.783789
3042,18.783333,68.38503,49.601697
3043,5.0833335,9.403638,4.3203045
3044,27,47.203403,20.203403
3045,66.28333,96.32561,30.04228
3046,5.9666667,11.709436,5.7427693
3047,10.833333,44.297142,33.463809
3048,23.766666,26.77826,3.011594
3049,13.666667,32.496048,18.829381
3050,12.616667,29.08272,16.466053
3051,33.666668,81.189865,47.523197
3052,3.3166666,6.898205,3.5815384
3053,18.166666,85.22218,67.055514
3054,7.9666667,35.801304,27.8346373
3055,20.25,22.782436,2.532436
3056,23.133333,12.228144,10.905189
3057,19.466667,17.242443,2.224224
3058,5.116667,61.81314,56.696473
3059,29.583334,34.210785,4.627451
3060,17.166666,51.291985,34.125319
