id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
144000,2013-10-15T15:14:12Z,256,6031,,,37.532500000000006,0
144157,2013-10-15T07:00:00Z,257,6042,"[116.321259,39.869591]",0.0,40.99,0
144158,2013-10-15T07:00:17Z,257,6042,"[116.321152,39.871487]",0.2111588787210947,47.9975,0
144159,2013-10-15T07:00:40Z,257,6042,"[116.321114,39.873779]",0.4660557647884797,40.9575,0
144160,2013-10-15T07:02:05Z,257,6042,"[116.321098,39.87661]",0.7808757825952117,30.58,0
144161,2013-10-15T07:02:29Z,257,6042,"[116.321136,39.879326]",1.0830334505165262,20.375,0
144162,2013-10-15T07:03:29Z,257,6042,"[116.321083,39.882099]",1.391443975680117,47.11,0
144163,2013-10-15T07:03:52Z,257,6042,"[116.321106,39.884064]",1.6099668937118303,43.745000000000005,0
144164,2013-10-15T07:04:41Z,257,6042,"[116.321098,39.886497]",1.8805233033898847,30.6,0
144165,2013-10-15T07:09:29Z,257,6042,"[116.321083,39.88879]",2.1355398335572646,32.1575,0
144166,2013-10-15T07:09:53Z,257,6042,"[116.321449,39.890766]",2.357482504961082,33.1275,0
144167,2013-10-15T07:10:53Z,257,6042,"[116.323853,39.892323]",2.653861254717703,23.3775,0
144168,2013-10-15T07:12:16Z,257,6042,"[116.325943,39.893253]",2.9256832479566413,21.22,0
144169,2013-10-15T07:13:05Z,257,6042,"[116.328316,39.893383]",3.1294030423984296,34.1625,0
144170,2013-10-15T07:15:08Z,257,6042,"[116.329185,39.895603]",3.431087889039158,30.4625,0
144171,2013-10-15T07:16:29Z,257,6042,,,34.1625,0
145541,2013-10-15T18:45:00Z,4118,6082,"[116.544151,40.025188]",0.0,32.152499999999996,0
145542,2013-10-15T18:45:48Z,4118,6082,"[116.540665,40.023941]",0.3276443426629367,29.737500000000004,0
145543,2013-10-15T18:46:36Z,4118,6082,"[116.537987,40.022991]",0.5789742008773462,33.004999999999995,0
145544,2013-10-15T18:47:00Z,4118,6082,"[116.535683,40.022182]",0.7948201438651032,29.6575,0
145545,2013-10-15T18:48:08Z,4118,6082,"[116.533478,40.0214]",1.0018066746794358,26.0925,0
145546,2013-10-15T18:48:48Z,4118,6082,"[116.530136,40.020229]",1.314785123682764,37.4925,0
145547,2013-10-15T18:49:36Z,4118,6082,"[116.527199,40.019203]",1.5896963928284031,32.7225,0
145548,2013-10-15T18:50:35Z,4118,6082,"[116.523636,40.017937]",1.9269026269671288,28.2525,0
145549,2013-10-15T18:51:36Z,4118,6082,"[116.520546,40.016571]",2.2310324016588847,30.4975,0
145550,2013-10-15T18:52:12Z,4118,6082,"[116.518547,40.015388]",2.4462549935558946,30.4975,0
145551,2013-10-15T18:52:36Z,4118,6082,"[116.516823,40.014118]",2.6500621693182973,38.45,0
145552,2013-10-15T18:53:24Z,4118,6082,"[116.514389,40.012005]",2.9634282297943235,41.8475,0
145553,2013-10-15T18:54:08Z,4118,6082,"[116.510803,40.008751]",3.4369497394553936,38.5925,0
145554,2013-10-15T18:54:36Z,4118,6082,"[116.508888,40.007023]",3.689000375754075,38.607499999999995,0
145555,2013-10-15T18:56:08Z,4118,6082,,,61.849999999999994,0
145980,2013-10-15T20:30:00Z,4119,6102,"[116.456047,40.019131]",0.0,67.5,0
145981,2013-10-15T20:31:27Z,4119,6102,"[116.446732,40.019032]",0.7933576242250693,47.5175,0
145982,2013-10-15T20:33:17Z,4119,6102,"[116.422195,40.022247]",2.9132863102775453,55.745,0
145983,2013-10-15T20:34:10Z,4119,6102,"[116.408722,40.022465]",4.060870911907027,45.522499999999994,0
145984,2013-10-15T20:35:27Z,4119,6102,"[116.395271,40.022682]",5.206576466562642,61.18,0
145985,2013-10-15T20:36:21Z,4119,6102,"[116.386398,40.022873]",5.962473760343799,62.9025,0
145986,2013-10-15T20:38:08Z,4119,6102,"[116.381409,40.014835]",6.957023722728195,76.6675,0
145987,2013-10-15T20:39:02Z,4119,6102,"[116.384872,40.009983]",7.571927942069057,21.83,0
145988,2013-10-15T20:40:45Z,4119,6102,"[116.375153,40.00996]",8.399728949179575,21.5425,0
145989,2013-10-15T20:41:41Z,4119,6102,"[116.370911,40.009689]",8.762288484126811,25.95,0
145990,2013-10-15T20:42:50Z,4119,6102,"[116.364197,40.009026]",9.338878645086083,50.82,0
145991,2013-10-15T20:43:40Z,4119,6102,"[116.367065,40.00528]",9.821786168684104,41.5075,0
145992,2013-10-15T20:44:34Z,4119,6102,"[116.3703,40.000954]",10.376179896766953,29.9525,0
145993,2013-10-15T20:45:29Z,4119,6102,"[116.375847,39.993763]",11.305017673321226,30.19,0
145994,2013-10-15T20:46:22Z,4119,6102,,,34.335,0
146170,2013-10-15T12:00:00Z,4121,6116,"[116.271614,39.880932]",0.0,15.915,0
146171,2013-10-15T12:00:53Z,4121,6116,"[116.275314,39.880333]",0.3226864337322232,45.305,0
146172,2013-10-15T12:02:40Z,4121,6116,"[116.274757,39.885929]",1.051483364205967,49.8025,0
146173,2013-10-15T12:03:34Z,4121,6116,"[116.274193,39.891502]",1.6730765161485346,50.599999999999994,0
146174,2013-10-15T12:04:28Z,4121,6116,"[116.274117,39.900005]",2.618647531923956,30.32,0
146175,2013-10-15T12:05:21Z,4121,6116,"[116.274117,39.908157]",3.525164489672107,27.457500000000003,0
146176,2013-10-15T12:06:15Z,4121,6116,"[116.274918,39.917118]",4.523983059053449,52.7925,0
146177,2013-10-15T12:07:51Z,4121,6116,"[116.274483,39.935558]",6.574879500604467,61.4575,0
146178,2013-10-15T12:08:44Z,4121,6116,"[116.274483,39.944889]",7.612503363797183,54.1725,0
146179,2013-10-15T12:09:38Z,4121,6116,"[116.275925,39.954655]",8.705435177810553,49.065,0
146180,2013-10-15T12:10:31Z,4121,6116,"[116.274857,39.964893]",9.84755265062693,53.065,0
146181,2013-10-15T12:11:24Z,4121,6116,"[116.280663,39.972805]",10.85697713077713,67.195,0
146182,2013-10-15T12:12:18Z,4121,6116,"[116.290138,39.979527]",11.957282462290886,68.81,0
146183,2013-10-15T12:13:10Z,4121,6116,"[116.297997,39.983929]",12.786772754602776,62.355,0
146184,2013-10-15T12:14:04Z,4121,6116,,,46.125,0
146266,2013-10-15T09:45:00Z,4122,6121,"[116.454124,39.964676]",0.0,19.155,0
146267,2013-10-15T09:45:36Z,4122,6121,"[116.456902,39.964031]",0.3043444609403528,27.0,0
146268,2013-10-15T09:46:25Z,4122,6121,"[116.456627,39.961906]",0.5582197496436732,21.975,0
146269,2013-10-15T09:49:12Z,4122,6121,"[116.451866,39.958046]",1.2118673692222877,29.8725,0
146270,2013-10-15T09:51:12Z,4122,6121,"[116.454208,39.957848]",1.4632288481805338,25.6075,0
146271,2013-10-15T09:52:00Z,4122,6121,"[116.457207,39.95586]",1.8011961444174045,20.1475,0
146272,2013-10-15T09:54:12Z,4122,6121,"[116.461624,39.945076]",3.081037044194665,29.339999999999996,0
146273,2013-10-15T09:54:48Z,4122,6121,"[116.461601,39.943085]",3.302448482827562,27.3925,0
146274,2013-10-15T09:55:24Z,4122,6121,"[116.46167,39.940758]",3.5613476855414774,22.3725,0
146275,2013-10-15T09:56:00Z,4122,6121,"[116.461578,39.938114]",3.855469822712452,25.035,0
146276,2013-10-15T09:56:48Z,4122,6121,"[116.461578,39.934952]",4.207089869375373,24.5225,0
146277,2013-10-15T09:57:24Z,4122,6121,"[116.461586,39.931675]",4.571498759874492,29.0025,0
146278,2013-10-15T09:57:48Z,4122,6121,"[116.46138,39.929512]",4.81266879977071,23.2975,0
146279,2013-10-15T10:00:12Z,4122,6121,"[116.455727,39.928368]",5.367903773821713,20.924999999999997,0
146280,2013-10-15T10:05:25Z,4122,6121,,,7.625,0
146312,2013-10-15T10:30:00Z,4122,6122,"[116.413208,39.975437]",0.0,19.045,0
146313,2013-10-15T10:30:43Z,4122,6122,"[116.416199,39.975624]",0.255728015821433,31.23,0
146314,2013-10-15T10:32:54Z,4122,6122,"[116.41761,39.97686]",0.5072689988864876,15.735,0
146315,2013-10-15T10:33:53Z,4122,6122,"[116.409492,39.97707]",1.2181423868906158,44.465,0
146316,2013-10-15T10:35:53Z,4122,6122,"[116.405914,39.977024]",1.5230875643709862,23.615,0
146317,2013-10-15T10:36:15Z,4122,6122,"[116.402039,39.97699]",1.8533188326779395,21.375,0
146318,2013-10-15T10:38:28Z,4122,6122,"[116.394981,39.976963]",2.4547683343040134,35.582499999999996,0
146319,2013-10-15T10:39:52Z,4122,6122,"[116.391335,39.976902]",2.76553364359364,35.6525,0
146320,2013-10-15T10:40:39Z,4122,6122,"[116.387932,39.97691]",3.0555630702124588,23.235,0
146321,2013-10-15T10:41:40Z,4122,6122,"[116.381622,39.976913]",3.593265451521824,39.0825,0
146322,2013-10-15T10:42:16Z,4122,6122,"[116.378357,39.976807]",3.8718167645205273,23.83,0
146323,2013-10-15T10:43:40Z,4122,6122,"[116.373634,39.976803]",4.274305415921353,50.92,0
146324,2013-10-15T10:44:28Z,4122,6122,"[116.370056,39.977169]",4.58384772328575,20.7425,0
146325,2013-10-15T10:44:52Z,4122,6122,"[116.369835,39.979259]",4.81719444109332,31.96,0
146326,2013-10-15T10:45:16Z,4122,6122,,,30.3675,0
147176,2013-10-15T22:15:00Z,4123,6150,"[116.464027,39.976433]",0.0,44.545,0
147177,2013-10-15T22:15:44Z,4123,6150,"[116.460342,39.977646]",0.3995378624672041,61.175,0
147178,2013-10-15T22:16:17Z,4123,6150,"[116.456398,39.98019]",0.8388299676601968,47.325,0
147179,2013-10-15T22:17:44Z,4123,6150,"[116.455238,39.980213]",1.0414990884390525,47.325,0
147180,2013-10-15T22:18:30Z,4123,6150,"[116.452515,39.978104]",1.3714083546810252,40.3325,0
147181,2013-10-15T22:19:34Z,4123,6150,"[116.450294,39.975792]",1.6906670469200382,22.514999999999997,0
147182,2013-10-15T22:20:19Z,4123,6150,"[116.448639,39.973988]",1.9359913292704127,35.4325,0
147183,2013-10-15T22:21:47Z,4123,6150,"[116.449593,39.970982]",2.3645593589008747,38.8525,0
147184,2013-10-15T22:22:19Z,4123,6150,"[116.451462,39.969727]",2.5764641729963267,28.7125,0
147185,2013-10-15T22:24:21Z,4123,6150,"[116.456383,39.971264]",3.165645536360576,28.277499999999996,0
147186,2013-10-15T22:25:16Z,4123,6150,"[116.465874,39.977741]",4.249122850473002,21.955,0
147187,2013-10-15T22:25:38Z,4123,6150,"[116.467613,39.979343]",4.480893053951832,24.8725,0
147188,2013-10-15T22:26:54Z,4123,6150,"[116.469177,39.980801]",4.690778903285142,40.9025,0
147189,2013-10-15T22:27:17Z,4123,6150,"[116.471138,39.982475]",4.940924446233929,40.92,0
147190,2013-10-15T22:27:50Z,4123,6150,,,25.42,0
147262,2013-10-15T13:00:00Z,4124,6154,"[116.198044,39.809265]",0.0,25.2325,0
147263,2013-10-15T13:00:24Z,4124,6154,"[116.199959,39.810612]",0.2224103432633156,36.075,0
147264,2013-10-15T13:01:10Z,4124,6154,"[116.204514,39.812157]",0.6480763766484513,28.495,0
147265,2013-10-15T13:02:11Z,4124,6154,"[116.21006,39.815788]",1.3120407109996557,79.03,0
147266,2013-10-15T13:02:24Z,4124,6154,"[116.212303,39.818104]",1.6330272650679976,77.1675,0
147267,2013-10-15T13:02:35Z,4124,6154,"[116.213432,39.820328]",1.898474209670059,83.025,0
147268,2013-10-15T13:03:08Z,4124,6154,"[116.212952,39.828175]",2.772037027491024,83.16499999999999,0
147269,2013-10-15T13:03:30Z,4124,6154,"[116.212242,39.833172]",3.3310104039118738,88.3325,0
147270,2013-10-15T13:03:40Z,4124,6154,"[116.211815,39.835579]",3.601145219600609,84.625,0
147271,2013-10-15T13:04:04Z,4124,6154,"[116.210999,39.840389]",4.140544880635357,60.395,0
147272,2013-10-15T13:05:04Z,4124,6154,"[116.212273,39.842106]",4.363972753495196,18.4975,0
147273,2013-10-15T13:05:28Z,4124,6154,"[116.215736,39.84359]",4.716432035861843,57.125,0
147274,2013-10-15T13:05:49Z,4124,6154,"[116.220459,39.84444]",5.130610656200648,77.875,0
147275,2013-10-15T13:06:10Z,4124,6154,"[116.225296,39.845608]",5.563529746124479,49.2875,0
147276,2013-10-15T13:06:23Z,4124,6154,,,51.2625,0
147498,2013-10-15T17:15:00Z,4124,6160,"[116.400795,39.992859]",0.0,26.635,0
147499,2013-10-15T17:15:23Z,4124,6160,"[116.400978,39.990395]",0.2744449767606999,27.505000000000003,0
147500,2013-10-15T17:18:47Z,4124,6160,"[116.402916,39.990116]",0.4854240104130929,27.505000000000003,0
147501,2013-10-15T17:20:00Z,4124,6160,"[116.405479,39.990929]",0.7370465091402033,13.3475,0
147502,2013-10-15T17:20:47Z,4124,6160,"[116.406937,39.992241]",0.982009895371152,20.155,0
147503,2013-10-15T17:21:33Z,4124,6160,"[116.40744,39.989887]",1.2472634903587492,38.447500000000005,0
147504,2013-10-15T17:22:12Z,4124,6160,"[116.407417,39.984535]",1.8424186740953263,37.0525,0
147505,2013-10-15T17:23:23Z,4124,6160,"[116.407417,39.982719]",2.0475924613735,22.7375,0
147506,2013-10-15T17:23:48Z,4124,6160,"[116.407326,39.980198]",2.3280658702344423,31.262500000000003,0
147507,2013-10-15T17:24:36Z,4124,6160,"[116.407387,39.977276]",2.6537652018717988,19.5975,0
147508,2013-10-15T17:25:48Z,4124,6160,"[116.411659,39.977005]",3.0219067063141107,24.5375,0
147509,2013-10-15T17:27:00Z,4124,6160,"[116.414825,39.977051]",3.2917490464768724,17.5125,0
147510,2013-10-15T17:27:23Z,4124,6160,"[116.417252,39.977013]",3.4986146478772557,21.1475,0
147511,2013-10-15T17:28:12Z,4124,6160,"[116.417732,39.973877]",3.854087805403931,33.245,0
147512,2013-10-15T17:28:24Z,4124,6160,,,48.2075,0
147767,2013-10-15T08:00:00Z,4125,6168,"[116.479179,39.954861]",0.0,54.875,0
147768,2013-10-15T08:00:36Z,4125,6168,"[116.48275,39.956032]",0.3310791087264473,34.0475,0
147769,2013-10-15T08:03:13Z,4125,6168,"[116.480202,39.955418]",0.579224579024423,54.8325,0
147770,2013-10-15T08:04:00Z,4125,6168,"[116.477982,39.95475]",0.7825312534428503,30.51,0
147771,2013-10-15T08:05:13Z,4125,6168,"[116.475693,39.953873]",1.0007619537012218,26.9425,0
147772,2013-10-15T08:06:12Z,4125,6168,"[116.471497,39.952438]",1.3924349406918743,25.67,0
147773,2013-10-15T08:08:01Z,4125,6168,"[116.471992,39.949863]",1.6898748587348047,35.4525,0
147774,2013-10-15T08:08:24Z,4125,6168,"[116.473587,39.947334]",2.002250619895648,35.655,0
147775,2013-10-15T08:09:25Z,4125,6168,"[116.472038,39.945084]",2.2851656293067126,17.872500000000002,0
147776,2013-10-15T08:10:13Z,4125,6168,"[116.468102,39.944225]",2.634163946354397,25.0,0
147777,2013-10-15T08:10:48Z,4125,6168,"[116.465309,39.943962]",2.87553470712931,25.81,0
147778,2013-10-15T08:11:13Z,4125,6168,"[116.462654,39.943943]",3.101897631244088,38.1025,0
147779,2013-10-15T08:11:48Z,4125,6168,"[116.461998,39.946232]",3.3709479056307203,35.25,0
147780,2013-10-15T08:12:12Z,4125,6168,"[116.461975,39.949055]",3.684896198599188,26.065,0
147781,2013-10-15T08:15:00Z,4125,6168,,,25.605000000000004,0
148074,2013-10-15T19:15:00Z,4125,6183,"[116.321297,39.939068]",0.0,40.6975,0
148075,2013-10-15T19:15:24Z,4125,6183,"[116.325607,39.93874]",0.3692836714957129,30.4525,0
148076,2013-10-15T19:15:48Z,4125,6183,"[116.329933,39.938389]",0.7402088071587759,41.1375,0
148077,2013-10-15T19:16:24Z,4125,6183,"[116.336365,39.938091]",1.28967829004644,53.225,0
148078,2013-10-15T19:17:12Z,4125,6183,"[116.345085,39.93858]",2.0351522319636377,49.36750000000001,0
148079,2013-10-15T19:17:48Z,4125,6183,"[116.349915,39.939674]",2.4646490814176003,33.144999999999996,0
148080,2013-10-15T19:20:00Z,4125,6183,"[116.352676,39.939957]",2.7102907400124314,19.8775,0
148081,2013-10-15T19:20:24Z,4125,6183,"[116.355156,39.940197]",2.923424322176547,28.5725,0
148082,2013-10-15T19:21:13Z,4125,6183,"[116.355911,39.939972]",3.13335440457971,28.5725,0
148083,2013-10-15T19:21:48Z,4125,6183,"[116.356171,39.942802]",3.4488352113864464,25.057499999999997,0
148084,2013-10-15T19:22:48Z,4125,6183,"[116.356529,39.947559]",3.97870185435252,37.5875,0
148085,2013-10-15T19:26:25Z,4125,6183,"[116.356033,39.951984]",4.483604626082767,34.185,0
148086,2013-10-15T19:28:24Z,4125,6183,"[116.361526,39.952328]",4.953416274845127,8.309999999999999,0
148087,2013-10-15T19:31:48Z,4125,6183,"[116.361824,39.951778]",5.20096277440884,8.309999999999999,0
148088,2013-10-15T19:32:36Z,4125,6183,,,10.8075,0
148114,2013-10-15T20:15:00Z,4125,6184,"[116.367538,39.929779]",0.0,20.987499999999997,0
148115,2013-10-15T20:15:54Z,4125,6184,"[116.365341,39.924858]",0.578407057453405,25.6125,0
148116,2013-10-15T20:16:43Z,4125,6184,"[116.360451,39.923832]",1.0634896831692755,15.265,0
148117,2013-10-15T20:18:06Z,4125,6184,"[116.357109,39.923771]",1.3565938256780947,27.835,0
148118,2013-10-15T20:18:30Z,4125,6184,"[116.356369,39.925621]",1.571778719733283,45.34250000000001,0
148119,2013-10-15T20:18:54Z,4125,6184,"[116.356125,39.927887]",1.8246195994142465,46.6675,0
148120,2013-10-15T20:19:18Z,4125,6184,"[116.356033,39.930836]",2.152648756125524,47.18,0
148121,2013-10-15T20:19:42Z,4125,6184,"[116.355881,39.934166]",2.523177458018105,46.9675,0
148122,2013-10-15T20:20:06Z,4125,6184,"[116.355812,39.936558]",2.7893629052580624,42.2275,0
148123,2013-10-15T20:20:30Z,4125,6184,"[116.355698,39.940239]",3.198869004447152,46.08,0
148124,2013-10-15T20:20:42Z,4125,6184,"[116.355598,39.942093]",3.405213329956739,42.46249999999999,0
148125,2013-10-15T20:21:06Z,4125,6184,"[116.358185,39.94437]",3.741009927915024,43.52,0
148126,2013-10-15T20:21:42Z,4125,6184,"[116.36367,39.945904]",4.238807617600177,49.225,0
148127,2013-10-15T20:22:06Z,4125,6184,"[116.367798,39.947399]",4.628019517028414,51.045,0
148128,2013-10-15T20:22:28Z,4125,6184,,,35.165,0
148533,2013-10-15T18:00:00Z,4126,6207,"[116.347923,39.952343]",0.0,21.0625,0
148534,2013-10-15T18:01:55Z,4126,6207,"[116.346924,39.9557]",0.3828942257239463,17.310000000000002,0
148535,2013-10-15T18:02:45Z,4126,6207,"[116.346909,39.95813]",0.6531175900906222,14.927499999999998,0
148536,2013-10-15T18:04:01Z,4126,6207,"[116.352661,39.958096]",1.1434196671406047,13.2,0
148537,2013-10-15T18:05:24Z,4126,6207,"[116.354973,39.961563]",1.5764011510305256,47.114999999999995,0
148538,2013-10-15T18:06:18Z,4126,6207,"[116.354568,39.967789]",2.2696034131241536,23.4475,0
148539,2013-10-15T18:07:12Z,4126,6207,"[116.354485,39.971001]",2.6268535843570016,32.0375,0
148540,2013-10-15T18:09:32Z,4126,6207,"[116.35424,39.974899]",3.06082068759489,14.64,0
148541,2013-10-15T18:13:09Z,4126,6207,"[116.354118,39.977417]",3.3410470578097766,13.555,0
148542,2013-10-15T18:15:51Z,4126,6207,"[116.353889,39.980911]",3.730086881068515,14.355,0
148543,2013-10-15T18:17:40Z,4126,6207,"[116.35379,39.982899]",3.951317327010848,24.025,0
148544,2013-10-15T18:19:29Z,4126,6207,"[116.353706,39.985481]",4.2390515630740335,20.5175,0
148545,2013-10-15T18:23:08Z,4126,6207,"[116.35733,39.986805]",4.638838610999484,30.9175,0
148546,2013-10-15T18:24:53Z,4126,6207,"[116.362083,39.986992]",5.044351605578616,42.9175,0
148547,2013-10-15T18:25:46Z,4126,6207,,,41.1375,0
148769,2013-10-15T14:30:00Z,4127,6219,"[116.350677,40.007725]",0.0,19.855,0
148770,2013-10-15T14:30:49Z,4127,6219,"[116.348724,40.005741]",0.3340844313204959,33.230000000000004,0
148771,2013-10-15T14:31:49Z,4127,6219,"[116.348778,40.001598]",0.794816391581768,28.69,0
148772,2013-10-15T14:32:49Z,4127,6219,"[116.346191,40.001011]",1.0605334496011145,39.465,0
148773,2013-10-15T14:33:36Z,4127,6219,"[116.341133,40.000664]",1.493388768231186,28.08,0
148774,2013-10-15T14:36:00Z,4127,6219,"[116.339775,39.999493]",1.7123327615114965,12.38,0
148775,2013-10-15T14:36:36Z,4127,6219,"[116.339973,39.997246]",1.9628953562780715,22.095,0
148776,2013-10-15T14:37:35Z,4127,6219,"[116.34005,39.993595]",2.3689554634623797,16.77,0
148777,2013-10-15T14:39:16Z,4127,6219,"[116.337219,39.992878]",2.6229769072540483,20.51,0
148778,2013-10-15T14:39:59Z,4127,6219,"[116.333321,39.992714]",2.9556062205655262,15.415,0
148779,2013-10-15T14:41:24Z,4127,6219,"[116.332916,39.98914]",3.3715430676392737,26.025,0
148780,2013-10-15T14:42:12Z,4127,6219,"[116.331352,39.986134]",3.743053707954625,58.184999999999995,0
148781,2013-10-15T14:42:47Z,4127,6219,"[116.32766,39.986149]",4.057626855722667,36.977500000000006,0
148782,2013-10-15T14:43:48Z,4127,6219,"[116.323997,39.985989]",4.370237217133452,56.42750000000001,0
148783,2013-10-15T14:44:11Z,4127,6219,,,39.6125,0
149325,2013-10-15T07:15:00Z,4131,6256,"[116.317802,39.878155]",0.0,28.7725,0
149326,2013-10-15T07:15:52Z,4131,6256,"[116.317566,39.881287]",0.3488702049502936,31.01,0
149327,2013-10-15T07:16:30Z,4131,6256,"[116.315369,39.882423]",0.5749350381842581,30.0425,0
149328,2013-10-15T07:17:16Z,4131,6256,"[116.311035,39.882462]",0.9452095847475634,27.6275,0
149329,2013-10-15T07:19:28Z,4131,6256,"[116.311638,39.884239]",1.1538702176963935,29.04,0
149330,2013-10-15T07:22:29Z,4131,6256,"[116.310966,39.88636]",1.4073162743113312,30.0525,0
149331,2013-10-15T07:23:28Z,4131,6256,"[116.310669,39.88884]",1.68779659034218,26.84,0
149332,2013-10-15T07:24:28Z,4131,6256,"[116.310646,39.891064]",1.9351321337954857,32.7625,0
149333,2013-10-15T07:25:28Z,4131,6256,"[116.3106,39.893204]",2.1731641872780143,34.11,0
149334,2013-10-15T07:26:52Z,4131,6256,"[116.310417,39.898224]",2.7316154386898495,34.8225,0
149335,2013-10-15T07:27:40Z,4131,6256,"[116.310387,39.900764]",3.0140960476774965,34.542500000000004,0
149336,2013-10-15T07:28:30Z,4131,6256,"[116.31044,39.903923]",3.3654115952168566,46.2025,0
149337,2013-10-15T07:28:53Z,4131,6256,"[116.310524,39.906265]",3.6259938804254377,42.39,0
149338,2013-10-15T07:29:28Z,4131,6256,"[116.313133,39.907219]",3.8725376830187943,40.3475,0
149339,2013-10-15T07:30:41Z,4131,6256,,,25.4325,0
149452,2013-10-15T10:15:00Z,4131,6261,"[116.424942,39.971027]",0.0,25.81,0
149453,2013-10-15T10:18:12Z,4131,6261,"[116.424789,39.973019]",0.2233684750938021,5.640000000000001,0
149454,2013-10-15T10:20:47Z,4131,6261,"[116.424652,39.973576]",0.486824610604057,9.177499999999998,0
149455,2013-10-15T10:21:47Z,4131,6261,"[116.424667,39.97139]",0.7299293720573871,5.640000000000001,0
149456,2013-10-15T10:26:47Z,4131,6261,"[116.42495,39.969456]",0.948221013497352,25.81,0
149457,2013-10-15T10:27:24Z,4131,6261,"[116.424858,39.967297]",1.1892544438696533,20.6675,0
149458,2013-10-15T10:28:00Z,4131,6261,"[116.42495,39.965122]",1.4312537602380433,27.625,0
149459,2013-10-15T10:28:48Z,4131,6261,"[116.424988,39.96262]",1.7095453771825682,22.8325,0
149460,2013-10-15T10:29:24Z,4131,6261,"[116.425049,39.960178]",1.9811529150081917,18.985,0
