,label,predicted,,,±ê×¼²î
2071,35.3,6.3247147,28.9752853,,
2072,8.95,20.730034,-11.780034,,
2073,10.366667,8.026745,2.339922,,
2074,14.916667,49.75984,-34.843173,,
2075,12.2,43.479843,-31.279843,,
2076,31.15,2,29.15,,
2077,14.883333,2,12.883333,,
2078,3.7166667,20.80989,-17.0932233,,
2079,27.766666,55.29001,-27.523344,,
2080,24.4,25.424541,-1.024541,,
2081,3.3,13.070281,-9.770281,,
2082,34.4,57.94958,-23.54958,,
2083,9.933333,56.749275,-46.815942,,
2084,36.183334,11.052883,25.130451,,
2085,20,26.155426,-6.155426,,
2086,9.833333,11.862856,-2.029523,,
2087,15.333333,2,13.333333,,
2088,6.3,66.39243,-60.09243,,
2089,23.55,26.981506,-3.431506,,
2090,7.2833333,31.195965,-23.9126317,,
2091,20.983334,2,18.983334,,
2092,11.1,5.401726,5.698274,,
2093,16.733334,36.017838,-19.284504,,
2094,27.883333,29.93684,-2.053507,,
2095,9.233334,30.900066,-21.666732,,
2096,6.7833333,27.142654,-20.3593207,,
2097,14.533334,25.01471,-10.481376,,
2098,9.016666,27.566582,-18.549916,,
2099,26.75,38.040485,-11.290485,,
2100,8.2,2,6.2,,
2101,13.75,37.224815,-23.474815,,
2102,4.0833335,30.565542,-26.4822085,,
2103,15.033334,14.009079,1.024255,,
2104,10.466666,34.5957,-24.129034,,
2105,6.733333,8.572457,-1.839124,,
2106,21.4,70.14819,-48.74819,,
2107,11.166667,133.11864,-121.951973,,
2108,28.316668,28.732073,-0.415405,,
2109,28,29.24356,-1.24356,,
2110,6.7833333,9.308373,-2.5250397,,
2111,23.2,2,21.2,,
2112,13.683333,16.490128,-2.806795,,
2113,18.016666,2,16.016666,,
2114,10.25,33.903477,-23.653477,,
2115,33.066666,16.241623,16.825043,,
2116,11.283334,28.188385,-16.905051,,
2117,18.533333,2,16.533333,,
2118,20.983334,49.334877,-28.351543,,
2119,35.583332,2,33.583332,,
2120,29.883333,2,27.883333,,
2121,9.9,2,7.9,,
2122,14.233334,21.129448,-6.896114,,
2123,7.75,54.01829,-46.26829,,
2124,10.883333,31.186424,-20.303091,,
2125,12.2,23.997982,-11.797982,,
2126,4.483333,5.8197517,-1.3364187,,
2127,34.083332,9.478165,24.605167,,
2128,37.233334,49.539375,-12.306041,,
2129,13.25,9.181908,4.068092,,
2130,6.2,47.935944,-41.735944,,
2131,34.833332,55.28691,-20.453578,,
2132,16.733334,37.23253,-20.499196,,
2133,19.85,65.19524,-45.34524,,
2134,8.8,72.63526,-63.83526,,
2135,4.9666667,7.2413654,-2.2746987,,
2136,2.2,11.089819,-8.889819,,
2137,24.933332,2,22.933332,,
2138,6.3166666,52.847218,-46.5305514,,
2139,24.15,2,22.15,,
2140,7.2166667,38.755905,-31.5392383,,
2141,8.55,34.88526,-26.33526,,
2142,8.466666,2,6.466666,,
2143,5.5833335,21.046452,-15.4631185,,
2144,14.733334,2,12.733334,,
2145,32.75,11.17635,21.57365,,
2146,37.6,30.20951,7.39049,,
2147,4.2,28.685259,-24.485259,,
2148,13.183333,15.490825,-2.307492,,
2149,54.25,45.51141,8.73859,,
2150,19.766666,17.596092,2.170574,,
2151,52.983334,55.758286,-2.774952,,
2152,26.816668,36.542625,-9.725957,,
2153,11.716666,2,9.716666,,
2154,8,75.15919,-67.15919,,
2155,62.983334,44.381935,18.601399,,
2156,11.016666,2,9.016666,,
2157,19.35,30.130257,-10.780257,,
2158,5.8,37.70583,-31.90583,,
2159,16.266666,27.352684,-11.086018,,
2160,42.266666,39.851566,2.4151,,
2161,12.75,2,10.75,,
2162,11.283334,46.6615,-35.378166,,
2163,27.266666,45.599083,-18.332417,,
2164,4.6,6.9929276,-2.3929276,,
2165,4.9666667,17.482212,-12.5155453,,
2166,7.1833334,52.18868,-45.0053466,,
2167,23.4,10.58564,12.81436,,
2168,25.8,7.724167,18.075833,,
2169,17.416666,76.823715,-59.407049,,
2170,13.033334,11.90237,1.130964,,
2171,17.033333,39.865757,-22.832424,,
2172,9.783334,2,7.783334,,
2173,7,23.140251,-16.140251,,
2174,34.883335,23.358246,11.525089,,
2175,13.316667,26.807606,-13.490939,,
2176,37.95,8.014153,29.935847,,
2177,8.083333,12.219825,-4.136492,,
2178,17.783333,45.406723,-27.62339,,
2179,19.166666,40.564827,-21.398161,,
2180,5.383333,6.4183483,-1.0350153,,
2181,6.616667,33.402443,-26.785776,,
2182,34.333332,39.77143,-5.438098,,
2183,14.933333,43.25485,-28.321517,,
2184,63.783333,2,61.783333,,
2185,9.766666,7.581169,2.185497,,
2186,9.1,21.129234,-12.029234,,
2187,9.483334,36.597534,-27.1142,,
2188,14.766666,2,12.766666,,
2189,47.166668,15.743843,31.422825,,
2190,25.566668,2,23.566668,,
2191,28.616667,55.014122,-26.397455,,
2192,2.8,20.186369,-17.386369,,
2193,5.633333,10.799852,-5.166519,,
2194,21.816668,49.00847,-27.191802,,
2195,21.233334,17.830524,3.40281,,
2196,20.6,9.841835,10.758165,,
2197,15.483334,23.151947,-7.668613,,
2198,7.3166666,30.558268,-23.2416014,,
2199,5.4666667,28.230661,-22.7639943,,
2200,29.083334,7.633356,21.449978,,
2201,3.6666667,9.450318,-5.7836513,,
2202,35.85,37.05288,-1.20288,,
2203,32.083332,10.555489,21.527843,,
2204,16.5,18.702656,-2.202656,,
2205,7.4666667,28.45681,-20.9901433,,
2206,15.65,2,13.65,,
2207,18.916666,63.993217,-45.076551,,
2208,15.266666,2,13.266666,,
2209,6.866667,3.1434917,3.7231753,,
2210,9.133333,12.598614,-3.465281,,
2211,6.55,26.081987,-19.531987,,
2212,5.4333334,27.02141,-21.5880766,,
2213,3.4,14.217375,-10.817375,,
2214,13.366667,31.873795,-18.507128,,
2215,29.533333,28.92506,0.608273,,
2216,8.4,9.706892,-1.306892,,
2217,18.916666,2,16.916666,,
2218,37.383335,7.4518433,29.9314917,,
2219,43.283333,38.61557,4.667763,,
2220,10.3,45.840366,-35.540366,,
2221,76.833336,45.16266,31.670676,,
2222,19.3,61.353897,-42.053897,,
2223,31.266666,19.957474,11.309192,,
2224,15.533334,26.27763,-10.744296,,
2225,5.2166667,29.752222,-24.5355553,,
2226,8.066667,27.595678,-19.529011,,
2227,13.85,9.09494,4.75506,,
2228,42.183334,32.585266,9.598068,,
2229,7.55,56.341408,-48.791408,,
2230,8.9,22.520315,-13.620315,,
2231,14.983334,21.86323,-6.879896,,
2232,7.4166665,46.200027,-38.7833605,,
2233,9.916667,2,7.916667,,
2234,6.6666665,23.62555,-16.9588835,,
2235,21.6,31.831081,-10.231081,,
2236,58.966667,149.5213,-90.554633,,
2237,30.583334,2,28.583334,,
2238,17.216667,37.324135,-20.107468,,
2239,5.25,6.3119354,-1.0619354,,
2240,3.7833333,38.330906,-34.5475727,,
2241,19.966667,13.357788,6.608879,,
2242,17.366667,21.82801,-4.461343,,
2243,15.233334,36.153294,-20.91996,,
2244,27.3,46.339363,-19.039363,,
2245,22,2,20,,
2246,28.766666,39.55681,-10.790144,,
2247,38.1,29.415333,8.684667,,
2248,15.766666,41.219112,-25.452446,,
2249,10.5,2,8.5,,
2250,21.683332,2,19.683332,,
2251,5.85,70.722725,-64.872725,,
2252,13.583333,52.685333,-39.102,,
2253,15.55,37.292603,-21.742603,,
2254,22.366667,23.48127,-1.114603,,
2255,33.933334,75.44407,-41.510736,,
2256,31.766666,25.25887,6.507796,,
2257,20.166666,7.9590607,12.2076053,,
2258,7.6,7.0473843,0.5526157,,
2259,53.85,4.9829865,48.8670135,,
2260,9.633333,13.029394,-3.396061,,
2261,20.6,45.28387,-24.68387,,
2262,27.316668,5.7390213,21.5776467,,
2263,23.75,69.54771,-45.79771,,
2264,14.6,10.442314,4.157686,,
2265,8.65,19.513672,-10.863672,,
2266,33.6,47.037598,-13.437598,,
2267,28.483334,450.6325,-422.149166,,
2268,6.2833333,34.629505,-28.3461717,,
2269,25.133333,2,23.133333,,
2270,7.95,17.943497,-9.993497,,
2271,18.083334,48.485172,-30.401838,,
2272,58.7,58.383953,0.316047,,
2273,4.6,15.665752,-11.065752,,
2274,11,35.02163,-24.02163,,
2275,8.8,57.99603,-49.19603,,
2276,8.233334,49.31881,-41.085476,,
2277,9.583333,16.78518,-7.201847,,
2278,38.016666,34.509563,3.507103,,
2279,53.166668,2,51.166668,,
2280,14.283334,2,12.283334,,
2281,31.75,23.009195,8.740805,,
2282,14.6,38.63141,-24.03141,,
2283,14.983334,47.727997,-32.744663,,
2284,7.7166667,10.418549,-2.7018823,,
2285,8.45,2,6.45,,
2286,30.616667,2,28.616667,,
2287,7.116667,25.656256,-18.539589,,
2288,14.55,2,12.55,,
2289,23.066668,11.701546,11.365122,,
2290,11.883333,25.054409,-13.171076,,
2291,15.066667,2,13.066667,,
2292,11.066667,20.808731,-9.742064,,
2293,27.2,27.005844,0.194156,,
2294,17.266666,18.419106,-1.15244,,
2295,17.066668,28.533745,-11.467077,,
2296,86,2,84,,
2297,35.15,2,33.15,,
2298,10.1,2,8.1,,
2299,4.3,61.726448,-57.426448,,
2300,12.7,44.259453,-31.559453,,
2301,19.516666,48.67249,-29.155824,,
2302,6.4166665,27.789177,-21.3725105,,
2303,7.3,30.563824,-23.263824,,
2304,13.183333,6.6461716,6.5371614,,
2305,15.4,2,13.4,,
2306,34.566666,56.253838,-21.687172,,
2307,6.7166667,52.746086,-46.0294193,,
2308,17.316668,32.20221,-14.885542,,
2309,13.7,17.042248,-3.342248,,
2310,63.033333,2,61.033333,,
2311,48.816666,2,46.816666,,
2312,8.1,11.474546,-3.374546,,
2313,28.2,25.733664,2.466336,,
2314,17.133333,2,15.133333,,
2315,10,14.118153,-4.118153,,
2316,19.45,2,17.45,,
2317,108.166664,2,106.166664,,
2318,15.783334,60.637386,-44.854052,,
2319,4.7833333,32.01233,-27.2289967,,
2320,27.083334,2,25.083334,,
2321,53.233334,5.6781387,47.5551953,,
2322,16.166666,14.927032,1.239634,,
2323,3.4,68.282295,-64.882295,,
2324,7.9333334,11.12793,-3.1945966,,
2325,9.5,29.8372,-20.3372,,
2326,4.5833335,43.136604,-38.5532705,,
2327,4.7833333,21.100786,-16.3174527,,
2328,53,86.24971,-33.24971,,
2329,23.9,20.031387,3.868613,,
2330,17.833334,13.961964,3.87137,,
2331,15.4,61.05568,-45.65568,,
2332,27.7,2,25.7,,
2333,27.983334,6.714031,21.269303,,
2334,28.4,27.130962,1.269038,,
2335,6,47.183437,-41.183437,,
2336,20.266666,15.2857895,4.9808765,,
2337,53.716667,2,51.716667,,
2338,3.1,16.193295,-13.093295,,
2339,9.433333,40.19191,-30.758577,,
2340,32.766666,5.5824966,27.1841694,,
2341,20.116667,18.519016,1.597651,,
2342,11.35,41.407097,-30.057097,,
2343,40.183334,10.903305,29.280029,,
2344,28.216667,20.625038,7.591629,,
2345,14.083333,25.398561,-11.315228,,
2346,5.5833335,42.56189,-36.9785565,,
2347,25.116667,2,23.116667,,
2348,6.75,30.250793,-23.500793,,
2349,29.783333,2,27.783333,,
2350,6.1,19.647125,-13.547125,,
2351,5.383333,20.286806,-14.903473,,
2352,28.233334,37.898773,-9.665439,,
2353,10,16.215233,-6.215233,,
2354,15.266666,17.498579,-2.231913,,
2355,3.85,7.096654,-3.246654,,
2356,4.366667,21.127502,-16.760835,,
2357,13.4,2,11.4,,
2358,16.2,26.7066,-10.5066,,
2359,44,2,42,,
2360,63.033333,2,61.033333,,
2361,7.3333335,4.8151484,2.5181851,,
2362,27.05,8.3244095,18.7255905,,
2363,11.316667,52.266365,-40.949698,,
2364,13,59.912056,-46.912056,,
2365,5.7166667,51.850998,-46.1343313,,
2366,70.38333,82.116486,-11.733156,,
2367,8.8,69.22677,-60.42677,,
2368,25,25.24244,-0.24244,,
2369,35.3,2,33.3,,
2370,5.116667,38.239933,-33.123266,,
2371,21.266666,26.483494,-5.216828,,
2372,8.433333,25.779716,-17.346383,,
2373,75.583336,2,73.583336,,
2374,19.4,34.35994,-14.95994,,
2375,4.2166667,53.347744,-49.1310773,,
2376,7,11.275057,-4.275057,,
2377,5.2,3.1548557,2.0451443,,
2378,13.2,28.607132,-15.407132,,
2379,6.9166665,34.45854,-27.5418735,,
2380,23.816668,31.743011,-7.926343,,
2381,20.933332,2,18.933332,,
2382,23.55,68.66357,-45.11357,,
2383,34.866665,50.688217,-15.821552,,
2384,2.8,24.116144,-21.316144,,
2385,10.1,19.112759,-9.012759,,
2386,13.333333,17.391075,-4.057742,,
2387,35.166668,20.845604,14.321064,,
2388,12.2,25.707718,-13.507718,,
2389,38.166668,24.365524,13.801144,,
2390,11.116667,15.329617,-4.21295,,
2391,25.233334,44.130768,-18.897434,,
2392,6.5333333,17.875565,-11.3422317,,
2393,12.383333,22.601276,-10.217943,,
2394,2.1,31.295301,-29.195301,,
2395,3.25,33.75004,-30.50004,,
2396,9.633333,56.91414,-47.280807,,
2397,3.4833333,19.088161,-15.6048277,,
2398,2.5,46.224205,-43.724205,,
2399,30.3,2,28.3,,
2400,49.183334,2,47.183334,,
2401,9.816667,21.432053,-11.615386,,
2402,12.266666,23.924305,-11.657639,,
2403,28.433332,22.802101,5.631231,,
2404,8.416667,11.099531,-2.682864,,
2405,8.266666,24.308105,-16.041439,,
2406,7.3333335,24.642063,-17.3087295,,
2407,90.4,32.096527,58.303473,,
2408,31.866667,18.8143,13.052367,,
2409,6.0333333,12.047767,-6.0144337,,
2410,20.116667,2,18.116667,,
2411,27.833334,2,25.833334,,
2412,4.383333,49.25598,-44.872647,,
2413,33.516666,2,31.516666,,
2414,6.7833333,15.753387,-8.9700537,,
2415,11.1,42.52157,-31.42157,,
2416,14.966666,7.6624603,7.3042057,,
2417,36.633335,28.306221,8.327114,,
2418,10.516666,37.795773,-27.279107,,
2419,16.833334,63.41382,-46.580486,,
2420,10.833333,9.611469,1.221864,,
2421,6.3,21.922844,-15.622844,,
2422,18.983334,24.900917,-5.917583,,
2423,3.2,5.627984,-2.427984,,
2424,4.8,4.2536173,0.5463827,,
2425,13.25,4.2629128,8.9870872,,
2426,33.516666,29.877926,3.63874,,
2427,6.4,23.823513,-17.423513,,
2428,10.816667,31.49533,-20.678663,,
2429,63.95,26.461197,37.488803,,
2430,35.6,30.037033,5.562967,,
2431,13.6,13.511695,0.088305,,
2432,2.9333334,20.611206,-17.6778726,,
2433,10.6,2,8.6,,
2434,10.55,59.498817,-48.948817,,
2435,5.133333,15.259869,-10.126536,,
2436,36.95,61.421974,-24.471974,,
2437,8.433333,45.997173,-37.56384,,
2438,19,6.341896,12.658104,,
2439,13.933333,17.430489,-3.497156,,
2440,4.366667,9.503101,-5.136434,,
2441,32.266666,25.78317,6.483496,,
2442,39.716667,57.974266,-18.257599,,
2443,11.866667,26.551216,-14.684549,,
2444,15.9,19.355255,-3.455255,,
2445,9.016666,38.047234,-29.030568,,
2446,13.383333,34.668793,-21.28546,,
2447,24.583334,18.481522,6.101812,,
2448,13.083333,9.70805,3.375283,,
2449,5,2.4598293,2.5401707,,
2450,43.866665,21.48513,22.381535,,
2451,5.3166666,11.655164,-6.3384974,,
2452,5.45,37.83264,-32.38264,,
2453,11.833333,32.75005,-20.916717,,
2454,4.7,41.62332,-36.92332,,
2455,4.7,33.039375,-28.339375,,
2456,4.5666666,56.106575,-51.5399084,,
2457,4.8333335,2,2.8333335,,
2458,32.8,58.582245,-25.782245,,
2459,29.883333,155.67397,-125.790637,,
2460,5.25,49.933792,-44.683792,,
2461,12.366667,23.882782,-11.516115,,
2462,22.666666,58.710327,-36.043661,,
2463,14,26.36747,-12.36747,,
2464,4.2166667,26.910446,-22.6937793,,
2465,15.2,41.568676,-26.368676,,
2466,11.216666,23.48768,-12.271014,,
2467,23.033333,2,21.033333,,
2468,11.416667,39.35839,-27.941723,,
2469,15.266666,19.57625,-4.309584,,
2470,41.533333,2,39.533333,,
2471,11.45,9.748501,1.701499,,
2472,16.716667,25.369804,-8.653137,,
2473,13.783334,17.79585,-4.012516,,
2474,15.566667,26.40028,-10.833613,,
2475,8.016666,55.210632,-47.193966,,
2476,12.8,31.403427,-18.603427,,
2477,5.733333,83.07125,-77.337917,,
2478,5.5,44.312237,-38.812237,,
2479,8.8,25.35466,-16.55466,,
2480,15.083333,2,13.083333,,
2481,9.016666,12.089262,-3.072596,,
2482,40.85,99.15342,-58.30342,,
2483,7.9,44.29691,-36.39691,,
2484,31.066668,42.152237,-11.085569,,
2485,61.316666,2,59.316666,,
2486,33.366665,2,31.366665,,
2487,44.95,65.54961,-20.59961,,
2488,17.266666,2,15.266666,,
2489,16.333334,34.55249,-18.219156,,
2490,32.816666,47.468094,-14.651428,,
2491,7.75,21.636913,-13.886913,,
2492,22.383333,17.424862,4.958471,,
2493,8.1,3.7627583,4.3372417,,
2494,10.35,95.108376,-84.758376,,
2495,15.566667,43.933655,-28.366988,,
2496,16.35,16.263935,0.086065,,
2497,20.5,4.451483,16.048517,,
2498,11.466666,65.828064,-54.361398,,
2499,11,80.43654,-69.43654,,
2500,6,28.972153,-22.972153,,
2501,7.5833335,35.97361,-28.3902765,,
2502,20.1,5.5382385,14.5617615,,
2503,23.1,2,21.1,,
2504,101.8,2,99.8,,
2505,6.9666667,2,4.9666667,,
2506,18.15,2,16.15,,
2507,20.683332,41.416847,-20.733515,,
2508,13.8,24.476654,-10.676654,,
2509,26.783333,28.002876,-1.219543,,
2510,37.466667,45.40059,-7.933923,,
2511,21.983334,8.861511,13.121823,,
2512,5.9666667,43.863976,-37.8973093,,
2513,28.133333,19.705109,8.428224,,
2514,15.2,38.06614,-22.86614,,
2515,11.65,2,9.65,,
2516,11.033334,40.312492,-29.279158,,
2517,22.133333,3.6713943,18.4619387,,
2518,4.983333,17.137196,-12.153863,,
2519,7.366667,2,5.366667,,
2520,49.633335,14.150276,35.483059,,
2521,35.183334,50.288116,-15.104782,,
2522,11.866667,49.28039,-37.413723,,
2523,11,9.591616,1.408384,,
2524,16.216667,16.582817,-0.36615,,
2525,40.383335,3.0704422,37.3128928,,
2526,5.016667,56.73604,-51.719373,,
2527,4.5833335,44.280666,-39.6973325,,
2528,30.733334,44.463272,-13.729938,,
2529,9.916667,7.6919765,2.2246905,,
2530,17.1,9.241067,7.858933,,
2531,12.216666,35.07991,-22.863244,,
2532,7.233333,5.0309906,2.2023424,,
2533,39.233334,2,37.233334,,
2534,37.883335,9.416714,28.466621,,
2535,14.866667,29.978111,-15.111444,,
2536,63.333332,12.159393,51.173939,,
2537,8.85,11.37566,-2.52566,,
2538,7.6666665,40.283497,-32.6168305,,
2539,5.9333334,69.121735,-63.1884016,,
2540,50.383335,2,48.383335,,
2541,11.166667,64.5879,-53.421233,,
2542,16.383333,57.23857,-40.855237,,
2543,45.55,56.218697,-10.668697,,
2544,12.816667,46.61239,-33.795723,,
2545,3.5166667,7.13945,-3.6227833,,
2546,8.966666,31.077627,-22.110961,,
2547,15.366667,2,13.366667,,
2548,23.666666,2,21.666666,,
2549,5.883333,57.392094,-51.508761,,
2550,35.25,2,33.25,,
2551,30,18.303856,11.696144,,
2552,37.033333,20.500458,16.532875,,
2553,8.166667,44.35689,-36.190223,,
2554,13,10.658697,2.341303,,
2555,17.333334,42.176838,-24.843504,,
2556,5.7,39.254257,-33.554257,,
2557,8.4,32.200954,-23.800954,,
2558,5.15,60.13114,-54.98114,,
2559,3.6,17.08224,-13.48224,,
2560,8.666667,44.104183,-35.437516,,
2561,23.416666,39.297623,-15.880957,,
2562,11,44.14947,-33.14947,,
2563,16.083334,12.353241,3.730093,,
2564,5.4166665,11.085899,-5.6692325,,
2565,7.65,23.196281,-15.546281,,
2566,16.85,24.404968,-7.554968,,
2567,6.3166666,26.3978,-20.0811334,,
2568,9.8,33.325962,-23.525962,,
2569,30.2,9.385399,20.814601,,
2570,25.7,2,23.7,,
2571,8.05,39.704834,-31.654834,,
2572,6.1833334,18.18967,-12.0063366,,
2573,18.016666,11.030933,6.985733,,
2574,53,21.29438,31.70562,,
2575,18.933332,23.474874,-4.541542,,
2576,26.983334,19.831306,7.152028,,
2577,20.983334,2,18.983334,,
2578,13.7,36.80728,-23.10728,,
2579,17.65,41.098797,-23.448797,,
2580,5.9333334,24.727736,-18.7944026,,
2581,6.983333,20.3638,-13.380467,,
2582,7.1833334,25.201006,-18.0176726,,
2583,11.666667,6.1601715,5.5064955,,
2584,9.033334,51.04402,-42.010686,,
2585,36.266666,2,34.266666,,
2586,18.366667,16.132904,2.233763,,
2587,14.466666,9.10165,5.365016,,
2588,15.416667,48.445663,-33.028996,,
2589,12.466666,28.080954,-15.614288,,
2590,2.9333334,41.16279,-38.2294566,,
2591,4.016667,31.390179,-27.373512,,
2592,14.016666,27.052244,-13.035578,,
2593,10.283334,30.92587,-20.642536,,
2594,13.116667,22.536926,-9.420259,,
2595,5.5833335,37.5319,-31.9485665,,
2596,3.1166666,40.36908,-37.2524134,,
2597,111.03333,8.673904,102.359426,,
2598,19.883333,26.019337,-6.136004,,
2599,21.7,42.30736,-20.60736,,
2600,9.833333,35.703094,-25.869761,,
2601,17.433332,13.993679,3.439653,,
2602,6.4,35.958954,-29.558954,,
2603,11.55,30.243507,-18.693507,,
2604,26.183332,9.301193,16.882139,,
2605,41.466667,2.4223099,39.0443571,,
2606,10.433333,67.62991,-57.196577,,
2607,11.683333,35.75667,-24.073337,,
2608,26.483334,58.780586,-32.297252,,
2609,21.916666,2,19.916666,,
2610,8.65,2,6.65,,
2611,8.883333,18.058294,-9.174961,,
2612,33.416668,13.61047,19.806198,,
2613,31.75,2,29.75,,
2614,19.633333,2,17.633333,,
2615,11.983334,33.13791,-21.154576,,
2616,10.2,26.088675,-15.888675,,
2617,15.233334,12.473213,2.760121,,
2618,6.883333,34.805058,-27.921725,,
2619,12.95,42.90168,-29.95168,,
2620,22.2,3.1093044,19.0906956,,
2621,7.2,49.369736,-42.169736,,
2622,6.016667,52.64172,-46.625053,,
2623,44.233334,68.486176,-24.252842,,
2624,16.233334,39.555103,-23.321769,,
2625,5.483333,60.1525,-54.669167,,
2626,21.6,19.090912,2.509088,,
2627,6.9,39.525757,-32.625757,,
2628,6.95,12.031452,-5.081452,,
2629,35,39.79449,-4.79449,,
2630,4.6,37.628654,-33.028654,,
2631,9.666667,2,7.666667,,
2632,7.65,21.230824,-13.580824,,
2633,2.6166666,2,0.6166666,,
2634,13.183333,47.08889,-33.905557,,
2635,8,12.207682,-4.207682,,
2636,11.566667,21.514637,-9.94797,,
2637,16.983334,55.5643,-38.580966,,
2638,13.616667,38.850693,-25.234026,,
2639,16.233334,11.730797,4.502537,,
2640,7.7166667,22.936815,-15.2201483,,
2641,23,2,21,,
2642,13.816667,2,11.816667,,
2643,5.4,14.3396225,-8.9396225,,
2644,64.6,55.098587,9.501413,,
2645,13,56.894997,-43.894997,,
2646,26,60.941257,-34.941257,,
2647,14.5,27.689625,-13.189625,,
2648,42.133335,2,40.133335,,
2649,9.533334,2,7.533334,,
2650,8.216666,36.98416,-28.767494,,
2651,6,20.493446,-14.493446,,
2652,5.5,13.879463,-8.379463,,
2653,25.25,2,23.25,,
2654,9.866667,32.014107,-22.14744,,
2655,12.166667,9.77924,2.387427,,
2656,24.133333,34.350834,-10.217501,,
2657,15.283334,2,13.283334,,
2658,5.616667,44.05654,-38.439873,,
2659,13.8,74.78884,-60.98884,,
2660,6.7,74.66212,-67.96212,,
2661,8.983334,43.644684,-34.66135,,
2662,27.783333,28.673584,-0.890251,,
2663,19.183332,18.531431,0.651901,,
2664,8.166667,9.758039,-1.591372,,
2665,32.783333,32.617676,0.165657,,
2666,13.916667,2,11.916667,,
2667,5.383333,38.542847,-33.159514,,
2668,11.25,43.750057,-32.500057,,
2669,15.933333,55.083347,-39.150014,,
2670,5.766667,113.0756,-107.308933,,
2671,4.7166667,28.718246,-24.0015793,,
2672,13.916667,44.844265,-30.927598,,
2673,21.233334,2,19.233334,,
2674,20.883333,39.349575,-18.466242,,
2675,9.383333,37.597916,-28.214583,,
2676,72.95,2,70.95,,
2677,11.55,42.515663,-30.965663,,
2678,18.166666,16.267807,1.898859,,
2679,21.266666,69.04397,-47.777304,,
2680,17.266666,2,15.266666,,
2681,14.066667,10.439098,3.627569,,
2682,56.416668,2,54.416668,,
2683,13.816667,34.99662,-21.179953,,
2684,4.9333334,36.30598,-31.3726466,,
2685,36.7,59.81252,-23.11252,,
2686,11.35,14.77919,-3.42919,,
2687,3.2333333,10.522186,-7.2888527,,
2688,19.666666,13.340763,6.325903,,
2689,9.7,10.730656,-1.030656,,
2690,3.7333333,78.959145,-75.2258117,,
2691,20.866667,58.414745,-37.548078,,
2692,44.516666,36.634514,7.882152,,
2693,23.966667,2,21.966667,,
2694,20.166666,29.500183,-9.333517,,
2695,9.833333,29.382,-19.548667,,
2696,19.683332,33.103416,-13.420084,,
2697,31.916666,67.36116,-35.444494,,
2698,31.983334,44.041824,-12.05849,,
2699,9.983334,14.681549,-4.698215,,
2700,29.516666,13.253769,16.262897,,
2701,5.866667,47.41731,-41.550643,,
2702,39.6,59.490353,-19.890353,,
2703,17,30.278374,-13.278374,,
2704,14.383333,24.397583,-10.01425,,
2705,16.6,2,14.6,,
2706,19.433332,31.781641,-12.348309,,
2707,12.55,2,10.55,,
2708,10.25,61.806435,-51.556435,,
2709,6.4666667,44.236046,-37.7693793,,
2710,6.766667,58.59554,-51.828873,,
2711,3.9333334,101.40035,-97.4670166,,
2712,10.183333,15.668573,-5.48524,,
2713,8.2,2,6.2,,
2714,28.85,29.308178,-0.458178,,
